,Unnamed: 0.1,Investigation.Type,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Schedule,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Year,Make and Model,Total_passengers,Fatality_Pecentage,Serious_Inj_Percentage,Minor/NonInj_Percentage,City,State,Region
701,39253,Accident,1996-03-20,"JACKSONVILLE, FL",United States,Non-Fatal,Substantial,,Boeing,737200,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,62.0,VMC,Takeoff,Probable Cause,1996,Boeing-737200,62.0,0.0,0.0,100.0,Jacksonville,FL,South
702,39270,Accident,1996-03-23,"TAOS, NM",United States,Non-Fatal,,,Boeing,B757222,No,2.0,Turbo Fan,SCHD,0.0,1.0,0.0,140.0,VMC,Cruise,Probable Cause,1996,Boeing-B757222,141.0,0.0,0.7092198581560284,99.29078014184395,Taos,NM,West
703,39294,Accident,1996-03-27,"MEMPHIS, TN",United States,Non-Fatal,Substantial,,Boeing,727225,No,3.0,Turbo Fan,NSCH,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,1996,Boeing-727225,3.0,0.0,0.0,100.0,Memphis,TN,South
704,39488,Incident,1996-04-28,"CHICAGO, IL",United States,Incident,,,Boeing,727222A,No,3.0,Turbo Jet,SCHD,0.0,0.0,1.0,135.0,IMC,Descent,Probable Cause,1996,Boeing-727222A,136.0,0.0,0.0,100.0,Chicago,IL,Midwest
705,39502,Incident,1996-04-30,"ONTARIO, CA",United States,Incident,Minor,,Boeing,7373003H4,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,132.0,VMC,Approach,Probable Cause,1996,Boeing-7373003H4,132.0,0.0,0.0,100.0,Ontario,CA,West
706,39566,Incident,1996-05-10,"DALLAS, TX",United States,Incident,Minor,,Boeing,737300,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,50.0,VMC,Landing,Probable Cause,1996,Boeing-737300,50.0,0.0,0.0,100.0,Dallas,TX,South
707,39576,Accident,1996-05-11,"TAOS, NM",United States,Non-Fatal,Substantial,,Boeing,E75,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1996,Boeing-E75,2.0,0.0,0.0,100.0,Taos,NM,West
708,39584,Incident,1996-05-12,"INDIANAPOLIS, IN",United States,Incident,,,Boeing,727290,No,3.0,Turbo Fan,SCHD,0.0,0.0,11.0,101.0,VMC,Cruise,Probable Cause,1996,Boeing-727290,112.0,0.0,0.0,100.0,Indianapolis,IN,Midwest
709,39626,Incident,1996-05-19,"LOS ANGELES, CA",United States,Incident,Minor,,Boeing,747273C,No,4.0,Turbo Fan,SCHD,0.0,0.0,0.0,3.0,VMC,Climb,Probable Cause,1996,Boeing-747273C,3.0,0.0,0.0,100.0,Los Angeles,CA,West
710,39684,Incident,1996-05-28,"BOSTON, MA",United States,Incident,Minor,,Boeing,76731Aer,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,202.0,VMC,Cruise,Probable Cause,1996,Boeing-76731Aer,202.0,0.0,0.0,100.0,Boston,MA,Northeast
711,39690,Accident,1996-05-28,"PAGE, AZ",United States,Non-Fatal,Substantial,,Boeing,B75A75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1996,Boeing-B75A75N1,1.0,0.0,0.0,100.0,Page,AZ,West
712,39749,Accident,1996-06-06,"SAN FRANCISCO, CA",United States,Non-Fatal,Minor,,Boeing,767223,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,220.0,VMC,Taxi,Probable Cause,1996,Boeing-767223,220.0,0.0,0.0,100.0,San Francisco,CA,West
713,39752,Accident,1996-06-06,"SAN FRANCISCO, CA",United States,Non-Fatal,Substantial,,Boeing,737322,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,220.0,VMC,Taxi,Probable Cause,1996,Boeing-737322,220.0,0.0,0.0,100.0,San Francisco,CA,West
714,39777,Incident,1996-06-09,"RICHMOND, VA",United States,Incident,,,Boeing,B737201,No,,Unknown,SCHD,0.0,0.0,0.0,53.0,VMC,Approach,Probable Cause,1996,Boeing-B737201,53.0,0.0,0.0,100.0,Richmond,VA,South
715,39812,Incident,1996-06-14,"CHICAGO, IL",United States,Incident,,,Boeing,72730C,No,3.0,Turbo Fan,,0.0,0.0,0.0,3.0,VMC,Descent,Probable Cause,1996,Boeing-72730C,3.0,0.0,0.0,100.0,Chicago,IL,Midwest
716,39848,Incident,1996-06-17,"JAMAICA, NY",United States,Incident,Minor,,Boeing,747136,No,4.0,Turbo Jet,SCHD,0.0,0.0,0.0,414.0,VMC,Cruise,Probable Cause,1996,Boeing-747136,414.0,0.0,0.0,100.0,Jamaica,NY,Northeast
717,39859,Incident,1996-06-19,"SALT LAKE CITY, UT",United States,Incident,Minor,,Boeing,767332,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,186.0,VMC,Taxi,Probable Cause,1996,Boeing-767332,186.0,0.0,0.0,100.0,Salt Lake City,UT,West
718,39883,Accident,1996-06-22,"GRANITE, CO",United States,Non-Fatal,,,Boeing,737201,No,2.0,Turbo Jet,SCHD,0.0,1.0,2.0,95.0,VMC,Descent,Probable Cause,1996,Boeing-737201,98.0,0.0,1.020408163265306,98.9795918367347,Granite,CO,West
719,39905,Incident,1996-06-25,"JAMAICA, NY",United States,Incident,Minor,,Boeing,767332Er,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,229.0,VMC,Takeoff,Probable Cause,1996,Boeing-767332Er,229.0,0.0,0.0,100.0,Jamaica,NY,Northeast
720,39963,Accident,1996-07-01,"DFW AIRPORT, TX",United States,Non-Fatal,Substantial,,Saab_Scania,Sf340B,No,2.0,Turbo Prop,SCHD,0.0,0.0,0.0,15.0,VMC,Takeoff,Probable Cause,1996,Saab_Scania-Sf340B,15.0,0.0,0.0,100.0,Dfw Airport,TX,South
721,40026,Accident,1996-07-08,"NASHVILLE, TN",United States,Non-Fatal,Minor,,Boeing,737200,No,2.0,Turbo Fan,SCHD,0.0,1.0,4.0,122.0,IMC,Takeoff,Probable Cause,1996,Boeing-737200,127.0,0.0,0.7874015748031495,99.21259842519686,Nashville,TN,South
722,40050,Accident,1996-07-11,"PROVIDENCE, RI",United States,Non-Fatal,,,Saab_Scania,340A,No,2.0,Turbo Prop,SCHD,0.0,1.0,0.0,21.0,VMC,Standing,Probable Cause,1996,Saab_Scania-340A,22.0,0.0,4.545454545454546,95.45454545454544,Providence,RI,Northeast
723,40104,Accident,1996-07-17,"EAST MORICHES, NY",United States,Fatal(230),Destroyed,,Boeing,747131,No,4.0,Turbo Fan,SCHD,230.0,0.0,0.0,0.0,VMC,Climb,Probable Cause,1996,Boeing-747131,230.0,100.0,0.0,0.0,East Moriches,NY,Northeast
724,40142,Accident,1996-07-21,"EAST TROY, WI",United States,Non-Fatal,Substantial,,Boeing,A75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1996,Boeing-A75N1,2.0,0.0,0.0,100.0,East Troy,WI,Midwest
725,40204,Accident,1996-07-29,"TRACY, CA",United States,Non-Fatal,Destroyed,,Boeing,A75N1,No,1.0,Reciprocating,UNK,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,1996,Boeing-A75N1,1.0,0.0,0.0,100.0,Tracy,CA,West
726,40341,Incident,1996-08-14,"FLUSHING, NY",United States,Incident,,,Boeing,727232,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,139.0,VMC,Climb,Probable Cause,1996,Boeing-727232,139.0,0.0,0.0,100.0,Flushing,NY,Northeast
727,40350,Incident,1996-08-15,"HOWARD BEACH, NY",United States,Incident,Minor,,Boeing,727232,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,112.0,VMC,Approach,Probable Cause,1996,Boeing-727232,112.0,0.0,0.0,100.0,Howard Beach,NY,Northeast
728,40453,Accident,1996-08-29,"CHATTANOOGA, TN",United States,Non-Fatal,Minor,,Boeing,737300,No,2.0,Turbo Fan,SCHD,0.0,3.0,1.0,84.0,VMC,Cruise,Probable Cause,1996,Boeing-737300,88.0,0.0,3.4090909090909087,96.5909090909091,Chattanooga,TN,South
729,40594,Accident,1996-09-20,"FORT SMITH, AR",United States,Non-Fatal,,,Saab_Scania,Sf340B,No,2.0,Turbo Prop,SCHD,0.0,1.0,0.0,26.0,VMC,Standing,Probable Cause,1996,Saab_Scania-Sf340B,27.0,0.0,3.7037037037037033,96.29629629629628,Fort Smith,AR,South
730,40906,Accident,1996-11-18,"GRAND RAPIDS, MI",United States,Non-Fatal,,,Boeing,737222,No,2.0,Turbo Jet,SCHD,0.0,1.0,2.0,84.0,VMC,Descent,Probable Cause,1996,Boeing-737222,87.0,0.0,1.1494252873563218,98.85057471264368,Grand Rapids,MI,Midwest
731,40908,Accident,1996-11-19,"BISHOP, CA",United States,Non-Fatal,,,Boeing,737500,No,2.0,Turbo Fan,SCHD,0.0,1.0,0.0,112.0,VMC,Cruise,Probable Cause,1996,Boeing-737500,113.0,0.0,0.8849557522123894,99.1150442477876,Bishop,CA,West
732,40911,Incident,1996-11-19,"CHICAGO, IL",United States,Incident,,,Boeing,767300Er33A,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,140.0,VMC,Approach,Probable Cause,1996,Boeing-767300Er33A,140.0,0.0,0.0,100.0,Chicago,IL,Midwest
733,41009,Incident,1996-12-11,"TERRE HAUTE, IN",United States,Incident,Minor,,Boeing,757225,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,184.0,VMC,Cruise,Probable Cause,1996,Boeing-757225,184.0,0.0,0.0,100.0,Terre Haute,IN,Midwest
734,41054,Accident,1996-12-22,"YAKUTAT, AK",United States,Non-Fatal,,,Boeing,737400,No,2.0,Turbo Fan,SCHD,0.0,2.0,1.0,39.0,VMC,Cruise,Probable Cause,1996,Boeing-737400,42.0,0.0,4.761904761904762,95.23809523809523,Yakutat,AK,West
735,41168,Incident,1997-01-21,"OKLAHOMA CITY, OK",United States,Incident,,,Boeing,727100,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,4.0,VMC,Climb,Probable Cause,1997,Boeing-727100,4.0,0.0,0.0,100.0,Oklahoma City,OK,South
736,41204,Incident,1997-01-31,"ATLANTA, GA",United States,Incident,Minor,,Boeing,757232,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,168.0,VMC,Climb,Probable Cause,1997,Boeing-757232,168.0,0.0,0.0,100.0,Atlanta,GA,South
737,41254,Incident,1997-02-13,"ATLANTA, GA",United States,Incident,Minor,,Boeing,727232,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,92.0,IMC,Takeoff,Probable Cause,1997,Boeing-727232,92.0,0.0,0.0,100.0,Atlanta,GA,South
738,41299,Accident,1997-02-25,"SAN FRANCISCO, CA",United States,Non-Fatal,,,Boeing,767300,No,2.0,Turbo Fan,SCHD,0.0,1.0,0.0,109.0,VMC,Descent,Probable Cause,1997,Boeing-767300,110.0,0.0,0.9090909090909092,99.0909090909091,San Francisco,CA,West
739,41311,Incident,1997-03-01,"DENVER, CO",United States,Incident,Minor,,Boeing,7572S7,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,101.0,VMC,Taxi,Probable Cause,1997,Boeing-7572S7,101.0,0.0,0.0,100.0,Denver,CO,West
740,41316,Accident,1997-03-02,"CHICAGO, IL",United States,Non-Fatal,,,Boeing,7572Q8,No,2.0,Turbo Fan,SCHD,0.0,4.0,18.0,180.0,VMC,Descent,Probable Cause,1997,Boeing-7572Q8,202.0,0.0,1.98019801980198,98.01980198019804,Chicago,IL,Midwest
741,41351,Incident,1997-03-10,"DFW AIRPORT, TX",United States,Incident,Minor,,Boeing,7272K5,No,3.0,Turbo Fan,NSCH,0.0,0.0,0.0,4.0,VMC,Takeoff,Probable Cause,1997,Boeing-7272K5,4.0,0.0,0.0,100.0,Dfw Airport,TX,South
742,41445,Incident,1997-03-27,"DFW AIRPORT, TX",United States,Incident,Minor,,Boeing,767232,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,198.0,VMC,Approach,Probable Cause,1997,Boeing-767232,198.0,0.0,0.0,100.0,Dfw Airport,TX,South
743,41471,Accident,1997-03-30,"SPOKANE, WA",United States,Non-Fatal,Substantial,,Boeing,E75,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1997,Boeing-E75,2.0,0.0,0.0,100.0,Spokane,WA,West
744,41554,Accident,1997-04-10,"LAKE WALES, FL",United States,Non-Fatal,Destroyed,,Boeing,B75N1,No,1.0,Reciprocating,,0.0,0.0,2.0,0.0,VMC,Takeoff,Probable Cause,1997,Boeing-B75N1,2.0,0.0,0.0,100.0,Lake Wales,FL,South
745,41570,Accident,1997-04-12,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,,Boeing,747400,No,4.0,Turbo Fan,NSCH,0.0,0.0,0.0,4.0,VMC,Approach,Probable Cause,1997,Boeing-747400,4.0,0.0,0.0,100.0,Anchorage,AK,West
746,41592,Incident,1997-04-16,"RIALTO, CA",United States,Incident,,,Boeing,737500,No,2.0,Turbo Fan,SCHD,0.0,0.0,1.0,99.0,VMC,Approach,Probable Cause,1997,Boeing-737500,100.0,0.0,0.0,100.0,Rialto,CA,West
747,41593,Incident,1997-04-16,"COLORADO SPGS, CO",United States,Incident,,,Boeing,737300,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,125.0,VMC,Approach,Probable Cause,1997,Boeing-737300,125.0,0.0,0.0,100.0,Colorado Spgs,CO,West
748,41600,Accident,1997-04-18,"LAS VEGAS, NV",United States,Non-Fatal,,,Boeing,7373S3,No,2.0,Turbo Fan,SCHD,0.0,1.0,0.0,124.0,VMC,Descent,Probable Cause,1997,Boeing-7373S3,125.0,0.0,0.8,99.2,Las Vegas,NV,West
749,41608,Incident,1997-04-19,"MIAMI, FL",United States,Incident,Minor,,Boeing,7472R7F,No,4.0,Turbo Fan,SCHD,0.0,0.0,0.0,3.0,VMC,Cruise,Probable Cause,1997,Boeing-7472R7F,3.0,0.0,0.0,100.0,Miami,FL,South
750,41621,Incident,1997-04-20,"HOUSTON, TX",United States,Incident,Minor,,Boeing,747300,No,4.0,Turbo Jet,SCHD,0.0,0.0,0.0,299.0,VMC,Taxi,Probable Cause,1997,Boeing-747300,299.0,0.0,0.0,100.0,Houston,TX,South
751,41639,Accident,1997-04-24,"HUNTERSVILLE, NC",United States,Non-Fatal,Substantial,,Boeing,B75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1997,Boeing-B75N1,2.0,0.0,0.0,100.0,Huntersville,NC,South
752,41664,Incident,1997-04-28,"CHICAGO, IL",United States,Incident,Minor,,Boeing,737200,No,2.0,Turbo Fan,SCHD,0.0,0.0,2.0,56.0,VMC,Takeoff,Probable Cause,1997,Boeing-737200,58.0,0.0,0.0,100.0,Chicago,IL,Midwest
753,41665,Accident,1997-04-28,"ATLANTA, GA",United States,Non-Fatal,,,Boeing,737200,No,2.0,Turbo Fan,SCHD,0.0,1.0,7.0,74.0,IMC,Climb,Probable Cause,1997,Boeing-737200,82.0,0.0,1.2195121951219512,98.78048780487805,Atlanta,GA,South
754,41704,Accident,1997-05-04,"DENVER, CO",United States,Non-Fatal,,Airplane,Boeing,737201,No,2.0,Turbo Jet,SCHD,0.0,1.0,0.0,96.0,VMC,Standing,Probable Cause,1997,Boeing-737201,97.0,0.0,1.0309278350515465,98.96907216494844,Denver,CO,West
755,41755,Incident,1997-05-11,"CORPUS CHRISTI, TX",United States,Incident,,,Boeing,737524,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,59.0,VMC,Landing,Probable Cause,1997,Boeing-737524,59.0,0.0,0.0,100.0,Corpus Christi,TX,South
756,41768,Incident,1997-05-13,"SAN LUIS OBISPO, CA",United States,Incident,,,Saab_Scania,340B,No,2.0,Turbo Prop,SCHD,0.0,0.0,0.0,21.0,VMC,Takeoff,Probable Cause,1997,Saab_Scania-340B,21.0,0.0,0.0,100.0,San Luis Obispo,CA,West
757,41831,Accident,1997-05-22,"NEWARK, NJ",United States,Non-Fatal,Substantial,,Boeing,767300,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,168.0,VMC,Landing,Probable Cause,1997,Boeing-767300,168.0,0.0,0.0,100.0,Newark,NJ,Northeast
758,41933,Accident,1997-06-08,"VALPARAISO, IN",United States,Non-Fatal,,,Boeing,737300,No,2.0,Turbo Fan,SCHD,0.0,1.0,1.0,79.0,IMC,Descent,Probable Cause,1997,Boeing-737300,81.0,0.0,1.2345679012345678,98.76543209876543,Valparaiso,IN,Midwest
759,41949,Accident,1997-06-11,"ALBUQUERQUE, NM",United States,Non-Fatal,,,Boeing,737291A,No,2.0,Turbo Fan,SCHD,0.0,1.0,0.0,107.0,VMC,Descent,Probable Cause,1997,Boeing-737291A,108.0,0.0,0.9259259259259258,99.07407407407408,Albuquerque,NM,West
760,42178,Accident,1997-07-06,"ALBUQUERQUE, NM",United States,Non-Fatal,Substantial,,Boeing,727247,No,3.0,Turbo Fan,SCHD,0.0,0.0,3.0,153.0,VMC,Landing,Probable Cause,1997,Boeing-727247,156.0,0.0,0.0,100.0,Albuquerque,NM,West
761,42200,Incident,1997-07-09,"INDIANAPOLIS, IN",United States,Incident,Minor,,Boeing,B727200,No,3.0,Turbo Jet,NSCH,0.0,0.0,0.0,11.0,IMC,Standing,Probable Cause,1997,Boeing-B727200,11.0,0.0,0.0,100.0,Indianapolis,IN,Midwest
762,42206,Incident,1997-07-10,"DICKINSON, ND",United States,Incident,Minor,,Boeing,757223,No,2.0,Turbo Fan,SCHD,0.0,0.0,22.0,133.0,VMC,Cruise,Probable Cause,1997,Boeing-757223,155.0,0.0,0.0,100.0,Dickinson,ND,Midwest
763,42207,Accident,1997-07-10,"EAGLE, AK",United States,Non-Fatal,Destroyed,,Boeing,D75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1997,Boeing-D75N1,2.0,0.0,0.0,100.0,Eagle,AK,West
764,42234,Incident,1997-07-14,"ONTARIO, CA",United States,Incident,,,Boeing,737522,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,113.0,VMC,Approach,Probable Cause,1997,Boeing-737522,113.0,0.0,0.0,100.0,Ontario,CA,West
765,42358,Accident,1997-07-30,"DAYTON, TN",United States,Non-Fatal,Substantial,,Boeing,A75,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1997,Boeing-A75,2.0,0.0,0.0,100.0,Dayton,TN,South
766,42361,Accident,1997-07-30,"LONE ROCK, WI",United States,Non-Fatal,Substantial,,Boeing,B75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1997,Boeing-B75N1,1.0,0.0,0.0,100.0,Lone Rock,WI,Midwest
768,42456,Incident,1997-08-11,"LAFAYETTE, LA",United States,Incident,Minor,,Saab_Scania,340B,No,2.0,Turbo Prop,SCHD,0.0,0.0,0.0,35.0,VMC,Taxi,Probable Cause,1997,Saab_Scania-340B,35.0,0.0,0.0,100.0,Lafayette,LA,South
769,42525,Incident,1997-08-21,"TAMPA, FL",United States,Incident,Minor,,Boeing,737300,No,2.0,Turbo Fan,SCHD,0.0,0.0,2.0,74.0,VMC,Descent,Probable Cause,1997,Boeing-737300,76.0,0.0,0.0,100.0,Tampa,FL,South
770,42690,Accident,1997-09-14,"GRAND FORKS, ND",United States,Non-Fatal,,,Boeing,747422,No,4.0,Turbo Fan,SCHD,0.0,1.0,1.0,322.0,IMC,Cruise,Probable Cause,1997,Boeing-747422,324.0,0.0,0.30864197530864196,99.69135802469135,Grand Forks,ND,Midwest
771,42747,Incident,1997-09-24,"SALT LAKE CITY, UT",United States,Incident,Minor,,Boeing,737200Rs,No,2.0,Turbo Jet,SCHD,0.0,0.0,1.0,68.0,VMC,Takeoff,Probable Cause,1997,Boeing-737200Rs,69.0,0.0,0.0,100.0,Salt Lake City,UT,West
772,42763,Incident,1997-09-27,"SEATTLE, WA",United States,Incident,,,Boeing,7373T0,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,134.0,VMC,Takeoff,Probable Cause,1997,Boeing-7373T0,134.0,0.0,0.0,100.0,Seattle,WA,West
773,42793,Accident,1997-10-01,"DENVER, CO",United States,Non-Fatal,Substantial,,Boeing,72751C,No,3.0,Turbo Fan,NSCH,0.0,1.0,2.0,1.0,VMC,Taxi,Probable Cause,1997,Boeing-72751C,4.0,0.0,25.0,75.0,Denver,CO,West
774,42815,Incident,1997-10-04,"CHICAGO, IL",United States,Incident,Minor,,Boeing,737200,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,50.0,VMC,Landing,Probable Cause,1997,Boeing-737200,50.0,0.0,0.0,100.0,Chicago,IL,Midwest
775,42822,Accident,1997-10-04,"CLOVERDALE, IN",United States,Non-Fatal,Substantial,,Boeing,B75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,4.0,VMC,Takeoff,Probable Cause,1997,Boeing-B75N1,4.0,0.0,0.0,100.0,Cloverdale,IN,Midwest
776,42889,Incident,1997-10-16,"SEATTLE, WA",United States,Incident,Minor,,Boeing,757222,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,196.0,VMC,Climb,Probable Cause,1997,Boeing-757222,196.0,0.0,0.0,100.0,Seattle,WA,West
777,43147,Accident,1997-12-11,"VENTURA, CA",United States,Non-Fatal,,,Saab_Scania,340B,No,2.0,Turbo Prop,SCHD,0.0,1.0,0.0,16.0,VMC,Cruise,Probable Cause,1997,Saab_Scania-340B,17.0,0.0,5.882352941176469,94.11764705882351,Ventura,CA,West
778,43211,Incident,1997-12-25,"EUGENE, OR",United States,Incident,,,Boeing,737522,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,105.0,VMC,Standing,Probable Cause,1997,Boeing-737522,105.0,0.0,0.0,100.0,Eugene,OR,West
779,43255,Accident,1998-01-06,"ORLANDO, FL",United States,Non-Fatal,,,Boeing,757232,No,2.0,Turbo Fan,SCHD,0.0,1.0,0.0,188.0,VMC,Cruise,Probable Cause,1998,Boeing-757232,189.0,0.0,0.5291005291005291,99.47089947089948,Orlando,FL,South
780,43256,Accident,1998-01-06,"PHILADELPHIA, PA",United States,Non-Fatal,Minor,,Boeing,727223,No,3.0,Turbo Fan,SCHD,0.0,1.0,0.0,114.0,IMC,Taxi,Probable Cause,1998,Boeing-727223,115.0,0.0,0.8695652173913043,99.1304347826087,Philadelphia,PA,Northeast
781,43360,Accident,1998-02-03,"MESA, AZ",United States,Non-Fatal,Substantial,,Boeing,Md600N,No,1.0,Turbo Shaft,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,1998,Boeing-Md600N,1.0,0.0,0.0,100.0,Mesa,AZ,West
782,43373,Accident,1998-02-07,"CHESTER, NY",United States,Non-Fatal,Substantial,,Boeing,A75L300,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,1998,Boeing-A75L300,2.0,0.0,0.0,100.0,Chester,NY,Northeast
783,43381,Accident,1998-02-09,"CHICAGO, IL",United States,Non-Fatal,Substantial,,Boeing,727223,No,3.0,Turbo Jet,SCHD,0.0,0.0,23.0,99.0,IMC,Approach,Probable Cause,1998,Boeing-727223,122.0,0.0,0.0,100.0,Chicago,IL,Midwest
784,43386,Accident,1998-02-11,"MORGAN HILL, CA",United States,Fatal(1),Substantial,,Boeing,Ch47D,No,2.0,Turbo Shaft,,1.0,0.0,0.0,4.0,VMC,Cruise,Probable Cause,1998,Boeing-Ch47D,5.0,20.0,0.0,80.0,Morgan Hill,CA,West
785,43421,Incident,1998-02-22,"LAWTON, OK",United States,Incident,Minor,,Saab_Scania,340B,No,2.0,Turbo Prop,SCHD,0.0,0.0,0.0,6.0,VMC,Cruise,Probable Cause,1998,Saab_Scania-340B,6.0,0.0,0.0,100.0,Lawton,OK,South
786,43479,Accident,1998-03-04,"RENO, NV",United States,Non-Fatal,,,Boeing,737242C,No,2.0,Turbo Jet,SCHD,0.0,1.0,5.0,110.0,VMC,Cruise,Probable Cause,1998,Boeing-737242C,116.0,0.0,0.8620689655172413,99.13793103448276,Reno,NV,West
787,43511,Incident,1998-03-11,"ANCHORAGE, AK",United States,Incident,,,Boeing,737205,No,2.0,Turbo Fan,,0.0,0.0,0.0,81.0,UNK,Standing,Probable Cause,1998,Boeing-737205,81.0,0.0,0.0,100.0,Anchorage,AK,West
788,43542,Accident,1998-03-15,"CHAMBLEE, GA",United States,Non-Fatal,Substantial,,Boeing,A75N1,No,1.0,Reciprocating,,0.0,0.0,2.0,0.0,VMC,Landing,Probable Cause,1998,Boeing-A75N1,2.0,0.0,0.0,100.0,Chamblee,GA,South
789,43590,Accident,1998-03-24,"GRAND JUNCTION, CO",United States,Non-Fatal,Substantial,,Boeing,A75N Pt17,No,1.0,Reciprocating,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,1998,Boeing-A75N Pt17,1.0,0.0,0.0,100.0,Grand Junction,CO,West
790,43617,Accident,1998-03-30,"FORT LAUDERDALE, FL",United States,Non-Fatal,Minor,,Boeing,727212,No,3.0,Turbo Fan,NSCH,0.0,3.0,14.0,177.0,VMC,Takeoff,Probable Cause,1998,Boeing-727212,194.0,0.0,1.5463917525773196,98.4536082474227,Fort Lauderdale,FL,South
791,43727,Accident,1998-04-19,"KISSIMMEE, FL",United States,Fatal(2),Destroyed,,Boeing,A75N1,No,1.0,Reciprocating,,2.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,1998,Boeing-A75N1,2.0,100.0,0.0,0.0,Kissimmee,FL,South
792,43728,Accident,1998-04-19,"KISSIMMEE, FL",United States,Fatal(2),Destroyed,,Boeing,A75N1,No,1.0,Reciprocating,,2.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,1998,Boeing-A75N1,2.0,100.0,0.0,0.0,Kissimmee,FL,South
793,43730,Accident,1998-04-19,"CHICAGO, IL",United States,Non-Fatal,Minor,,Boeing,727227,No,3.0,Turbo Jet,SCHD,0.0,1.0,2.0,153.0,VMC,Standing,Probable Cause,1998,Boeing-727227,156.0,0.0,0.641025641025641,99.35897435897436,Chicago,IL,Midwest
794,43838,Incident,1998-05-07,"COLORADO SPRNGS, CO",United States,Incident,Minor,,Boeing,72725C,No,3.0,Turbo Jet,SCHD,0.0,0.0,0.0,3.0,VMC,Climb,Probable Cause,1998,Boeing-72725C,3.0,0.0,0.0,100.0,Colorado Sprngs,CO,West
795,43934,Incident,1998-05-18,"MINNEAPOLIS, MN",United States,Incident,,,Boeing,747123,No,4.0,Turbo Fan,NSCH,0.0,0.0,0.0,3.0,UNK,Cruise,Probable Cause,1998,Boeing-747123,3.0,0.0,0.0,100.0,Minneapolis,MN,Midwest
796,43974,Accident,1998-05-24,"WICHITA, KS",United States,Non-Fatal,,,Boeing,7572B7,No,2.0,Turbo Fan,SCHD,0.0,1.0,6.0,121.0,VMC,Cruise,Probable Cause,1998,Boeing-7572B7,128.0,0.0,0.78125,99.21875,Wichita,KS,Midwest
797,44097,Accident,1998-06-08,"REDDING, CA",United States,Non-Fatal,Substantial,,Saab_Scania,91B,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,1998,Saab_Scania-91B,2.0,0.0,0.0,100.0,Redding,CA,West
